sep=;
Execution Time;Execution Time UTC;ISIN;Publication Time;Publication Time UTC;CCY;Venue of execution (MIC Code);Venue of publication (MIC Code);Price notation;Transaction to be cleared;MMT Flags;Transaction ID Code;Price;Volume;Buyer;Seller;Trade type
2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SE0000195810;2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954335;401.800;4;;;
2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SE0000195810;2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954334;401.800;88;;;
2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SE0000195810;2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954333;401.800;26;;;
2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SE0000195810;2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954332;401.800;3;;;
2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SE0000195810;2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954331;401.800;4;;;
2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SE0000195810;2021-08-31 16:13:39;2021-08-31T14:13:39.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954330;401.800;103;;;
2021-08-31 16:13:32;2021-08-31T14:13:32.397000Z;SE0000195810;2021-08-31 16:13:32;2021-08-31T14:13:32.397000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954094;401.600;220;;;
2021-08-31 16:13:32;2021-08-31T14:13:32.397000Z;SE0000195810;2021-08-31 16:13:32;2021-08-31T14:13:32.397000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954093;401.600;138;;;
2021-08-31 16:13:32;2021-08-31T14:13:32.397000Z;SE0000195810;2021-08-31 16:13:32;2021-08-31T14:13:32.397000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954092;401.600;12;;;
2021-08-31 16:13:32;2021-08-31T14:13:32.377000Z;SE0000195810;2021-08-31 16:13:32;2021-08-31T14:13:32.377000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954091;401.600;150;;;
2021-08-31 16:13:32;2021-08-31T14:13:32.377000Z;SE0000195810;2021-08-31 16:13:32;2021-08-31T14:13:32.377000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000954090;401.600;12;;;
2021-08-31 16:13:32;2021-08-31T14:13:32.377000Z;SE0000195810;2021-08-31 16:13:32;2021-08-31T14:13:32.377000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000954089;401.600;150;;;
2021-08-31 16:12:51;2021-08-31T14:12:51.097000Z;SE0000195810;2021-08-31 16:12:51;2021-08-31T14:12:51.097000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000952506;401.400;16;;;
2021-08-31 16:12:23;2021-08-31T14:12:23.233000Z;SE0000195810;2021-08-31 16:12:23;2021-08-31T14:12:23.233000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000950768;401.600;4;;;
2021-08-31 16:12:23;2021-08-31T14:12:23.230000Z;SE0000195810;2021-08-31 16:12:23;2021-08-31T14:12:23.230000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000950767;401.600;40;;;
2021-08-31 16:12:21;2021-08-31T14:12:21.080000Z;SE0000195810;2021-08-31 16:12:21;2021-08-31T14:12:21.080000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000950655;401.600;4;;;
2021-08-31 16:12:21;2021-08-31T14:12:21.080000Z;SE0000195810;2021-08-31 16:12:21;2021-08-31T14:12:21.080000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000950654;401.600;1;;;
2021-08-31 16:12:21;2021-08-31T14:12:21.080000Z;SE0000195810;2021-08-31 16:12:21;2021-08-31T14:12:21.080000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000950653;401.600;150;;;
2021-08-31 16:11:45;2021-08-31T14:11:45.183000Z;SE0000195810;2021-08-31 16:11:45;2021-08-31T14:11:45.183000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000949133;402.000;3;;;
2021-08-31 16:11:15;2021-08-31T14:11:15.607000Z;SE0000195810;2021-08-31 16:11:15;2021-08-31T14:11:15.607000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000948025;401.800;4;;;
2021-08-31 16:10:29;2021-08-31T14:10:29.870000Z;SE0000195810;2021-08-31 16:10:29;2021-08-31T14:10:29.870000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000945711;401.600;26;;;
2021-08-31 16:10:29;2021-08-31T14:10:29.870000Z;SE0000195810;2021-08-31 16:10:29;2021-08-31T14:10:29.870000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000945710;401.600;11;;;
2021-08-31 16:10:29;2021-08-31T14:10:29.850000Z;SE0000195810;2021-08-31 16:10:29;2021-08-31T14:10:29.850000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000945709;401.600;120;;;
2021-08-31 16:09:55;2021-08-31T14:09:55.780000Z;SE0000195810;2021-08-31 16:09:55;2021-08-31T14:09:55.780000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000944011;401.800;2;;;
2021-08-31 16:09:55;2021-08-31T14:09:55.780000Z;SE0000195810;2021-08-31 16:09:55;2021-08-31T14:09:55.780000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000944010;401.800;21;;;
2021-08-31 16:09:55;2021-08-31T14:09:55.777000Z;SE0000195810;2021-08-31 16:09:55;2021-08-31T14:09:55.780000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000944009;401.800;5;;;
2021-08-31 16:09:55;2021-08-31T14:09:55.477000Z;SE0000195810;2021-08-31 16:09:55;2021-08-31T14:09:55.477000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000943960;401.400;150;;;
2021-08-31 16:09:55;2021-08-31T14:09:55.463000Z;SE0000195810;2021-08-31 16:09:55;2021-08-31T14:09:55.463000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000943959;401.400;63;;;
2021-08-31 16:09:55;2021-08-31T14:09:55.463000Z;SE0000195810;2021-08-31 16:09:55;2021-08-31T14:09:55.463000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000943958;401.400;148;;;
2021-08-31 16:09:55;2021-08-31T14:09:55.463000Z;SE0000195810;2021-08-31 16:09:55;2021-08-31T14:09:55.463000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000943957;401.200;20;;;
2021-08-31 16:09:30;2021-08-31T14:09:30.943000Z;SE0000195810;2021-08-31 16:09:30;2021-08-31T14:09:30.943000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000942830;401.000;12;;;
2021-08-31 16:09:30;2021-08-31T14:09:30.923000Z;SE0000195810;2021-08-31 16:09:30;2021-08-31T14:09:30.923000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000942829;401.000;27;;;
2021-08-31 16:09:30;2021-08-31T14:09:30.923000Z;SE0000195810;2021-08-31 16:09:30;2021-08-31T14:09:30.923000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000942828;401.000;3;;;
2021-08-31 16:09:26;2021-08-31T14:09:26.823000Z;SE0000195810;2021-08-31 16:09:26;2021-08-31T14:09:26.827000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000942667;401.400;2;;;
2021-08-31 16:09:01;2021-08-31T14:09:01.073000Z;SE0000195810;2021-08-31 16:09:01;2021-08-31T14:09:01.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000941491;401.200;71;;;
2021-08-31 16:09:01;2021-08-31T14:09:01.073000Z;SE0000195810;2021-08-31 16:09:01;2021-08-31T14:09:01.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000941490;401.200;30;;;
2021-08-31 16:09:01;2021-08-31T14:09:01.073000Z;SE0000195810;2021-08-31 16:09:01;2021-08-31T14:09:01.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000941489;401.200;25;;;
2021-08-31 16:09:01;2021-08-31T14:09:01.073000Z;SE0000195810;2021-08-31 16:09:01;2021-08-31T14:09:01.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000941488;401.200;2;;;
2021-08-31 16:08:17;2021-08-31T14:08:17.840000Z;SE0000195810;2021-08-31 16:08:17;2021-08-31T14:08:17.840000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000939673;401.200;8;;;
2021-08-31 16:08:17;2021-08-31T14:08:17.840000Z;SE0000195810;2021-08-31 16:08:17;2021-08-31T14:08:17.840000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000939672;401.200;1;;;
2021-08-31 16:08:17;2021-08-31T14:08:17.840000Z;SE0000195810;2021-08-31 16:08:17;2021-08-31T14:08:17.840000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000939671;401.200;107;;;
2021-08-31 16:07:49;2021-08-31T14:07:49.957000Z;SE0000195810;2021-08-31 16:07:49;2021-08-31T14:07:49.957000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000938481;401.200;3;;;
2021-08-31 16:07:33;2021-08-31T14:07:33.383000Z;SE0000195810;2021-08-31 16:07:33;2021-08-31T14:07:33.383000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000937825;401.400;27;;;
2021-08-31 16:07:31;2021-08-31T14:07:31.630000Z;SE0000195810;2021-08-31 16:07:31;2021-08-31T14:07:31.630000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000937613;400.800;12;;;
2021-08-31 16:07:31;2021-08-31T14:07:31.613000Z;SE0000195810;2021-08-31 16:07:31;2021-08-31T14:07:31.613000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000937606;401.000;35;;;
2021-08-31 16:07:31;2021-08-31T14:07:31.610000Z;SE0000195810;2021-08-31 16:07:31;2021-08-31T14:07:31.613000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000937605;400.800;2;;;
2021-08-31 16:07:31;2021-08-31T14:07:31.610000Z;SE0000195810;2021-08-31 16:07:31;2021-08-31T14:07:31.613000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000937604;400.800;28;;;
2021-08-31 16:07:31;2021-08-31T14:07:31.610000Z;SE0000195810;2021-08-31 16:07:31;2021-08-31T14:07:31.610000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000937603;400.800;23;;;
2021-08-31 16:07:31;2021-08-31T14:07:31.610000Z;SE0000195810;2021-08-31 16:07:31;2021-08-31T14:07:31.610000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000937602;400.800;150;;;
2021-08-31 16:06:49;2021-08-31T14:06:49.100000Z;SE0000195810;2021-08-31 16:06:49;2021-08-31T14:06:49.100000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000935347;400.600;104;;;
2021-08-31 16:06:06;2021-08-31T14:06:06.757000Z;SE0000195810;2021-08-31 16:06:06;2021-08-31T14:06:06.757000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000932917;400.400;14;;;
2021-08-31 16:06:06;2021-08-31T14:06:06.757000Z;SE0000195810;2021-08-31 16:06:06;2021-08-31T14:06:06.757000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000932916;400.400;8;;;
2021-08-31 16:05:28;2021-08-31T14:05:28.813000Z;SE0000195810;2021-08-31 16:05:28;2021-08-31T14:05:28.813000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930901;400.400;234;;;
2021-08-31 16:05:28;2021-08-31T14:05:28.813000Z;SE0000195810;2021-08-31 16:05:28;2021-08-31T14:05:28.813000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930900;400.400;240;;;
2021-08-31 16:05:28;2021-08-31T14:05:28.793000Z;SE0000195810;2021-08-31 16:05:28;2021-08-31T14:05:28.797000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930899;400.400;173;;;
2021-08-31 16:05:28;2021-08-31T14:05:28.793000Z;SE0000195810;2021-08-31 16:05:28;2021-08-31T14:05:28.793000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930898;400.400;149;;;
2021-08-31 16:05:27;2021-08-31T14:05:27.280000Z;SE0000195810;2021-08-31 16:05:27;2021-08-31T14:05:27.280000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930823;400.600;20;;;
2021-08-31 16:05:27;2021-08-31T14:05:27.280000Z;SE0000195810;2021-08-31 16:05:27;2021-08-31T14:05:27.280000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930822;400.600;29;;;
2021-08-31 16:05:25;2021-08-31T14:05:25.890000Z;SE0000195810;2021-08-31 16:05:25;2021-08-31T14:05:25.890000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930673;400.800;12;;;
2021-08-31 16:05:23;2021-08-31T14:05:23.987000Z;SE0000195810;2021-08-31 16:05:23;2021-08-31T14:05:23.987000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930535;401.000;12;;;
2021-08-31 16:05:23;2021-08-31T14:05:23.987000Z;SE0000195810;2021-08-31 16:05:23;2021-08-31T14:05:23.987000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930534;401.000;28;;;
2021-08-31 16:05:23;2021-08-31T14:05:23.987000Z;SE0000195810;2021-08-31 16:05:23;2021-08-31T14:05:23.987000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930533;401.000;5;;;
2021-08-31 16:05:23;2021-08-31T14:05:23.987000Z;SE0000195810;2021-08-31 16:05:23;2021-08-31T14:05:23.987000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930532;401.000;7;;;
2021-08-31 16:05:23;2021-08-31T14:05:23.917000Z;SE0000195810;2021-08-31 16:05:23;2021-08-31T14:05:23.917000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000930520;401.200;6;;;
2021-08-31 16:05:03;2021-08-31T14:05:03.797000Z;SE0000195810;2021-08-31 16:05:03;2021-08-31T14:05:03.797000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000929222;401.400;4;;;
2021-08-31 16:05:03;2021-08-31T14:05:03.777000Z;SE0000195810;2021-08-31 16:05:03;2021-08-31T14:05:03.777000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000929221;401.400;1;;;
2021-08-31 16:05:03;2021-08-31T14:05:03.777000Z;SE0000195810;2021-08-31 16:05:03;2021-08-31T14:05:03.777000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000929220;401.400;54;;;
2021-08-31 16:05:03;2021-08-31T14:05:03.777000Z;SE0000195810;2021-08-31 16:05:03;2021-08-31T14:05:03.777000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000929219;401.400;80;;;
2021-08-31 16:04:56;2021-08-31T14:04:56.647000Z;SE0000195810;2021-08-31 16:04:56;2021-08-31T14:04:56.647000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000928704;401.800;100;;;
2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SE0000195810;2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000927774;401.600;1;;;
2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SE0000195810;2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000927773;401.600;3;;;
2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SE0000195810;2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000927772;401.600;92;;;
2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SE0000195810;2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000927771;401.600;25;;;
2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SE0000195810;2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000927770;401.600;55;;;
2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SE0000195810;2021-08-31 16:04:37;2021-08-31T14:04:37.517000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000927769;401.600;5;;;
2021-08-31 16:03:41;2021-08-31T14:03:41.793000Z;SE0000195810;2021-08-31 16:03:41;2021-08-31T14:03:41.793000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000925376;401.600;1;;;
2021-08-31 16:03:15;2021-08-31T14:03:15.497000Z;SE0000195810;2021-08-31 16:03:15;2021-08-31T14:03:15.497000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000924349;401.600;37;;;
2021-08-31 16:03:15;2021-08-31T14:03:15.497000Z;SE0000195810;2021-08-31 16:03:15;2021-08-31T14:03:15.497000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000924348;401.400;93;;;
2021-08-31 16:03:00;2021-08-31T14:03:00.023000Z;SE0000195810;2021-08-31 16:03:00;2021-08-31T14:03:00.023000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000923788;401.200;25;;;
2021-08-31 16:02:35;2021-08-31T14:02:35.920000Z;SE0000195810;2021-08-31 16:02:35;2021-08-31T14:02:35.920000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000922642;401.400;36;;;
2021-08-31 16:02:35;2021-08-31T14:02:35.920000Z;SE0000195810;2021-08-31 16:02:35;2021-08-31T14:02:35.920000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000922641;401.400;7;;;
2021-08-31 16:02:35;2021-08-31T14:02:35.920000Z;SE0000195810;2021-08-31 16:02:35;2021-08-31T14:02:35.920000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000922640;401.400;10;;;
2021-08-31 16:02:35;2021-08-31T14:02:35.920000Z;SE0000195810;2021-08-31 16:02:35;2021-08-31T14:02:35.920000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000922639;401.400;40;;;
2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SE0000195810;2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919685;401.600;30;;;
2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SE0000195810;2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919684;401.600;91;;;
2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SE0000195810;2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919683;401.600;150;;;
2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SE0000195810;2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919682;401.800;1;;;
2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SE0000195810;2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919681;401.800;119;;;
2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SE0000195810;2021-08-31 16:01:45;2021-08-31T14:01:45.463000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919680;401.800;142;;;
2021-08-31 16:01:34;2021-08-31T14:01:34.240000Z;SE0000195810;2021-08-31 16:01:34;2021-08-31T14:01:34.240000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919100;401.800;94;;;
2021-08-31 16:01:34;2021-08-31T14:01:34.237000Z;SE0000195810;2021-08-31 16:01:34;2021-08-31T14:01:34.237000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919099;402.000;100;;;
2021-08-31 16:01:34;2021-08-31T14:01:34.217000Z;SE0000195810;2021-08-31 16:01:34;2021-08-31T14:01:34.217000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919094;402.000;30;;;
2021-08-31 16:01:34;2021-08-31T14:01:34.217000Z;SE0000195810;2021-08-31 16:01:34;2021-08-31T14:01:34.217000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919093;402.000;29;;;
2021-08-31 16:01:34;2021-08-31T14:01:34.217000Z;SE0000195810;2021-08-31 16:01:34;2021-08-31T14:01:34.217000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;000919092;402.000;4;;;
2021-08-31 16:01:34;2021-08-31T14:01:34.197000Z;SE0000195810;2021-08-31 16:01:34;2021-08-31T14:01:34.197000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000919091;402.000;78;;;
2021-08-31 16:01:18;2021-08-31T14:01:18.730000Z;SE0000195810;2021-08-31 16:01:18;2021-08-31T14:01:18.730000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000918064;401.800;4;;;
2021-08-31 16:00:48;2021-08-31T14:00:48.717000Z;SE0000195810;2021-08-31 16:00:48;2021-08-31T14:00:48.717000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916649;401.600;3;;;
2021-08-31 16:00:48;2021-08-31T14:00:48.717000Z;SE0000195810;2021-08-31 16:00:48;2021-08-31T14:00:48.717000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916648;401.600;10;;;
2021-08-31 16:00:48;2021-08-31T14:00:48.700000Z;SE0000195810;2021-08-31 16:00:48;2021-08-31T14:00:48.700000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916647;401.800;12;;;
2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SE0000195810;2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916646;401.800;7;;;
2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SE0000195810;2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916645;401.800;15;;;
2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SE0000195810;2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916644;401.800;5;;;
2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SE0000195810;2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916643;401.800;32;;;
2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SE0000195810;2021-08-31 16:00:48;2021-08-31T14:00:48.680000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916642;401.800;22;;;
2021-08-31 16:00:48;2021-08-31T14:00:48.657000Z;SE0000195810;2021-08-31 16:00:48;2021-08-31T14:00:48.657000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916641;402.000;40;;;
2021-08-31 16:00:43;2021-08-31T14:00:43.433000Z;SE0000195810;2021-08-31 16:00:43;2021-08-31T14:00:43.433000Z;SEK;MSTO;XSTO;MonetaryAmount;N;5U-------PH---;000916278;402.100;3;;;Auction On Demand
2021-08-31 16:00:43;2021-08-31T14:00:43.217000Z;SE0000195810;2021-08-31 16:00:43;2021-08-31T14:00:43.217000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916257;402.000;105;;;
2021-08-31 16:00:43;2021-08-31T14:00:43.197000Z;SE0000195810;2021-08-31 16:00:43;2021-08-31T14:00:43.197000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000916242;402.200;41;;;
2021-08-31 16:00:09;2021-08-31T14:00:09.617000Z;SE0000195810;2021-08-31 16:00:09;2021-08-31T14:00:09.617000Z;SEK;MSTO;XSTO;MonetaryAmount;N;5U-------PH---;000914723;402.300;3;;;Auction On Demand
2021-08-31 15:59:58;2021-08-31T13:59:58.823000Z;SE0000195810;2021-08-31 15:59:58;2021-08-31T13:59:58.827000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000913466;402.400;60;;;
2021-08-31 15:59:58;2021-08-31T13:59:58.807000Z;SE0000195810;2021-08-31 15:59:58;2021-08-31T13:59:58.807000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000913453;402.400;27;;;
2021-08-31 15:59:58;2021-08-31T13:59:58.560000Z;SE0000195810;2021-08-31 15:59:58;2021-08-31T13:59:58.560000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000913374;402.400;203;;;
2021-08-31 15:59:58;2021-08-31T13:59:58.560000Z;SE0000195810;2021-08-31 15:59:58;2021-08-31T13:59:58.560000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000913373;402.400;92;;;
2021-08-31 15:59:58;2021-08-31T13:59:58.560000Z;SE0000195810;2021-08-31 15:59:58;2021-08-31T13:59:58.560000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000913371;402.400;58;;;
2021-08-31 15:59:50;2021-08-31T13:59:50.493000Z;SE0000195810;2021-08-31 15:59:50;2021-08-31T13:59:50.493000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000911785;402.000;27;;;
2021-08-31 15:59:06;2021-08-31T13:59:06.250000Z;SE0000195810;2021-08-31 15:59:06;2021-08-31T13:59:06.250000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000909907;402.000;1;;;
2021-08-31 15:59:06;2021-08-31T13:59:06.250000Z;SE0000195810;2021-08-31 15:59:06;2021-08-31T13:59:06.250000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000909906;402.000;6;;;
2021-08-31 15:59:02;2021-08-31T13:59:02.547000Z;SE0000195810;2021-08-31 15:59:02;2021-08-31T13:59:02.547000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000909669;402.600;1;;;
2021-08-31 15:58:02;2021-08-31T13:58:02.497000Z;SE0000195810;2021-08-31 15:58:02;2021-08-31T13:58:02.497000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000906173;402.000;104;;;
2021-08-31 15:58:02;2021-08-31T13:58:02.497000Z;SE0000195810;2021-08-31 15:58:02;2021-08-31T13:58:02.497000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000906172;402.000;30;;;
2021-08-31 15:57:16;2021-08-31T13:57:16.747000Z;SE0000195810;2021-08-31 15:57:16;2021-08-31T13:57:16.747000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000903887;401.800;1;;;
